"","conflict_id","location","year","side_a","side_b","incompatibility","territory_name","intensity_level","bdeadlow","bdeadhig","bdeadbes","type_of_conflict","region","start_date","start_date2","ep_end_date","conflict_name","UNSC_res_pass","UNSC_res_sum","UNSC_unanimous_res_sum","UNSC_unanimous_res_dummy","al_ethnic","al_language","al_religion","mad_gdppc","atop_number","atop_ally","vdem_corr","vdem_delibdem","vdem_dl_delib","vdem_edcomp_thick","vdem_egal","vdem_egaldem","vdem_elvotbuy","vdem_exbribe","vdem_excrptps","vdem_execorr","vdem_exembez","vdem_exthftps","vdem_gcrrpt","vdem_gender","vdem_jucorrdc","vdem_libdem","vdem_liberal","vdem_mecorrpt","vdem_partip","vdem_partipdem","vdem_polyarchy","vdem_pubcorr"
"1",200,"Bolivia",1946,"Government of Bolivia","Popular Revolutionary Movement",2,NA,2,1000,9999,1000,3,5,1946-07-18,1946-07-21,1946-07-21,NA,0,0,0,0,0.73962506,0.2239819,0.2084686,1562,3,1,0.774737423,0.055017122,0.169163835,0.092977482,0.097597486,0.036341834,NA,1.070162029,1.290675503,0.758625517,1.109008201,-0.827802469,NA,0.113150292,1.453737941,0.048992774,0.159667234,1.136387537,0.161960519,0.052562326,0.12303851,0.682636278
"2",200,"Bolivia",1947,"Government of Bolivia","Popular Revolutionary Movement",2,NA,0,NA,NA,0,3,5,1946-07-18,1946-07-21,1946-07-21,NA,0,0,0,0,0.73962506,0.2239819,0.2084686,1511,4,1,0.78878494,0.0533697,0.149736564,0.141844546,0.097597486,0.040172984,0.556636841,1.070162029,1.290675503,0.770066123,1.006543513,-0.849968323,1.392198104,0.117750269,1.453737941,0.053103641,0.1487406,1.136387537,0.161960519,0.057219761,0.148436087,0.685695059
"3",200,"Bolivia",1951,"Government of Bolivia","MNR",2,NA,0,NA,NA,0,3,5,1946-07-18,1952-04-09,NA,NA,0,0,0,0,0.73962506,0.2239819,0.2084686,1751,4,1,0.78878494,0.040667231,0.123232928,0.126692002,0.088968756,0.034818997,0.615899933,1.070162029,1.290675503,0.770066123,1.006543513,-0.849968323,1.392198104,0.120531121,1.453737941,0.072373212,0.228565766,1.136387537,0.092042021,0.035102775,0.128602102,0.685695059
"4",200,"Bolivia",1952,"Government of Bolivia","MNR",2,NA,1,450,3000,450,3,5,1946-07-18,1952-04-09,1952-04-12,NA,0,0,0,0,0.73962506,0.2239819,0.2084686,1741,4,1,0.809054485,0.121320895,0.4257638,0.152628568,0.339396955,0.104266219,NA,1.245299529,0.669563067,0.735802256,1.135510638,-0.913710805,1.392198104,0.300006705,1.453737941,0.086084213,0.274606902,1.416153605,0.257046866,0.081751572,0.140849859,0.800056027
"5",200,"Bolivia",1953,"Government of Bolivia","MNR",2,NA,0,NA,NA,0,3,5,1946-07-18,1952-04-09,NA,NA,0,0,0,0,0.73962506,0.2239819,0.2084686,1507,4,1,0.792279455,0.183442165,0.516004829,0.302972191,0.417486536,0.150861827,NA,1.245299529,0.669563067,0.713800019,1.295682189,-0.913710805,1.489155396,0.295949436,1.453737941,0.099794926,0.250462667,1.416153605,0.230102284,0.093769104,0.231464381,0.800056027
"6",200,"Bolivia",1966,"Government of Bolivia","ELN",2,NA,0,NA,NA,0,3,5,1946-07-18,1967-03-31,NA,NA,0,0,0,0,0.73962506,0.2239819,0.2084686,1488,4,1,0.83668822,0.043923279,0.102358265,0.22453219,0.365546874,0.118064854,0.284608042,1.245299529,0.517597109,0.761106334,0.881449883,-2.4394086,1.479257737,0.264817407,1.453737941,0.041857885,0.092588391,1.168658233,0.135005136,0.052365359,0.166387592,0.927888288
"7",200,"Bolivia",1967,"Government of Bolivia","ELN",2,NA,1,25,999,82,3,5,1946-07-18,1967-03-31,1967-10-16,NA,0,0,0,0,0.73962506,0.2239819,0.2084686,1546,4,1,0.836984793,0.048068436,0.102358265,0.287558971,0.365546874,0.124923024,NA,1.245299529,0.517597109,0.761106334,0.881449883,-2.4394086,1.479370705,0.272626506,1.453737941,0.049364369,0.105758312,1.168658233,0.135005136,0.056448806,0.193606947,0.927888288
"8",200,"Bolivia",1968,"Government of Bolivia","ELN",2,NA,0,NA,NA,0,3,5,1946-07-18,1967-03-31,1967-10-16,NA,0,0,0,0,0.73962506,0.2239819,0.2084686,1683,4,1,0.836984793,0.048068436,0.102358265,0.287558971,0.3674027,0.123126346,NA,1.245299529,0.517597109,0.761106334,0.881449883,-2.4394086,1.479370705,0.272626506,1.453737941,0.049364369,0.105758312,1.168658233,0.135005136,0.056448806,0.193606947,0.927888288
"9",201,"Cambodia",1946,"Government of France","Khmer Issarak",1,"Cambodia",1,25,999,25,1,3,1946-08-31,1946-08-31,NA,NA,0,0,0,0,0.210464,0.2104394,0.0964534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",201,"Cambodia",1947,"Government of France","Khmer Issarak",1,"Cambodia",1,25,999,25,1,3,1946-08-31,1946-08-31,NA,NA,0,0,0,0,0.210464,0.2104394,0.0964534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",201,"Cambodia",1948,"Government of France","Khmer Issarak",1,"Cambodia",1,25,999,25,1,3,1946-08-31,1946-08-31,NA,NA,0,0,0,0,0.210464,0.2104394,0.0964534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",201,"Cambodia",1949,"Government of France","Khmer Issarak",1,"Cambodia",1,25,999,25,1,3,1946-08-31,1946-08-31,NA,NA,0,0,0,0,0.210464,0.2104394,0.0964534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",201,"Cambodia",1950,"Government of France","Khmer Issarak",1,"Cambodia",1,25,999,25,1,3,1946-08-31,1946-08-31,NA,NA,0,0,0,0,0.210464,0.2104394,0.0964534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",201,"Cambodia",1951,"Government of France","Khmer Issarak",1,"Cambodia",1,25,999,25,1,3,1946-08-31,1946-08-31,NA,NA,0,0,0,0,0.210464,0.2104394,0.0964534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",201,"Cambodia",1952,"Government of France","Khmer Issarak",1,"Cambodia",1,25,999,25,1,3,1946-08-31,1946-08-31,NA,NA,0,0,0,0,0.210464,0.2104394,0.0964534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",201,"Cambodia",1953,"Government of France","Khmer Issarak",1,"Cambodia",1,25,999,25,1,3,1946-08-31,1946-08-31,1953-11-09,NA,0,0,0,0,0.210464,0.2104394,0.0964534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",201,"Cambodia",1954,"Government of France","Khmer Issarak",1,"Cambodia",0,NA,NA,0,1,3,1946-08-31,1946-08-31,1953-11-09,NA,0,0,0,0,0.210464,0.2104394,0.0964534,621,NA,NA,0.375368914,0.102090731,0.360414386,0.102876716,0.275085742,0.082003164,NA,2.14268907,2.307178132,0.387438562,2.598717286,1.50638144,NA,0.313559491,2.298281369,0.077280335,0.258500844,1.914181801,0.117676149,0.039858289,0.119607677,0.216444347
"18",202,"China",1946,"Government of China","PLA",2,NA,2,16666,333333,2e+05,3,3,1946-12-31,1946-12-31,NA,NA,0,0,0,0,0.15379034,0.1326977,0.6642963,NA,1,1,0.798220097,0.106227057,0.352594913,0.049979144,0.246124951,0.070591733,NA,1.699622298,1.238761305,0.711113761,0.840222371,-1.648086419,NA,0.243233861,1.404654653,0.050051158,0.167933758,1.816099444,0.163136611,0.048308542,0.091805697,0.783596225
"19",202,"China",1947,"Government of China","PLA",2,NA,2,25000,5e+05,3e+05,3,3,1946-12-31,1946-12-31,NA,NA,0,0,0,0,0.15379034,0.1326977,0.6642963,NA,1,1,0.798220097,0.108073047,0.359439107,0.164535237,0.246124951,0.080334629,NA,1.699622298,1.238761305,0.711113761,0.840222371,-1.648086419,NA,0.243233861,1.404654653,0.057381018,0.164941605,1.816099444,0.163136611,0.05763254,0.150955119,0.783596225
"20",202,"China",1948,"Government of China","PLA",2,NA,2,29167,583333,350000,3,3,1946-12-31,1946-12-31,NA,NA,0,0,0,0,0.15379034,0.1326977,0.6642963,NA,1,1,0.751023525,0.115068751,0.359439107,0.194825205,0.262389086,0.091441201,2.159791792,1.699622298,1.238761305,0.711113761,0.840222371,-1.648086419,1.864542928,0.243250844,1.404654653,0.063283336,0.165222818,1.816099444,0.163136611,0.062789638,0.179338045,0.783596225
"21",202,"China",1949,"Government of China","PLA",2,NA,2,29167,583334,350000,3,3,1946-12-31,1946-12-31,1949-12-08,NA,0,0,0,0,0.15379034,0.1326977,0.6642963,NA,1,1,0.534459632,0.114994123,0.364939734,0.183422952,0.346376333,0.108052864,NA,2.328517945,1.774207191,0.512221568,1.555593687,-0.474261401,NA,0.256076844,2.271933779,0.038291921,0.110658268,0.905799909,0.155955993,0.055626822,0.151988314,0.554266957
"22",202,"China",1950,"Government of China","PLA",2,NA,0,NA,NA,0,3,3,1946-12-31,1946-12-31,1949-12-08,NA,0,0,0,0,0.15379034,0.1326977,0.6642963,757,2,1,0.182662038,0.074611025,0.279709191,0.132344728,0.571186764,0.15263303,NA,3.242566922,2.170385999,0.186492779,2.718666898,0.730988511,NA,0.363423399,3.299974898,0.025159099,0.08032895,0.100450215,0.075543171,0.024154791,0.078829624,0.324472139
"23",203,"Greece",1946,"Government of Greece","DSE",2,NA,2,6000,40000,38500,3,1,1946-03-31,1946-03-31,NA,"Greek Civil War",1,2,2,1,0.1576301,0.0299515,0.1530306,1903,NA,NA,0.543807017,0.167828512,0.519778294,0.17319188,0.557370299,0.179500456,2.201673451,0.922743788,1.214328268,0.524411551,2.87411158,0.7604328,2.65968398,0.410400095,1.55459377,0.13632762,0.403352961,1.772024044,0.266778116,0.096822427,0.194562703,0.478780766
"24",203,"Greece",1947,"Government of Greece","DSE",2,NA,2,6000,40000,38500,3,1,1946-03-31,1946-03-31,NA,"Greek Civil War",1,3,0,0,0.1576301,0.0299515,0.1530306,2419,NA,NA,0.51880079,0.211137063,0.526021658,0.371261261,0.533629606,0.208086104,NA,0.922743788,1.214328268,0.524411551,2.87411158,0.7604328,2.65968398,0.410400095,1.55459377,0.194811601,0.49770485,1.772024044,0.382392664,0.160390692,0.293048214,0.478780766
"25",203,"Greece",1948,"Government of Greece","DSE",2,NA,2,6000,40000,38500,3,1,1946-03-31,1946-03-31,NA,"Greek Civil War",0,0,0,0,0.1576301,0.0299515,0.1530306,2468,NA,NA,0.51880079,0.20978481,0.526021658,0.375630041,0.533629606,0.210046378,NA,0.922743788,1.214328268,0.524411551,2.87411158,0.7604328,2.65968398,0.410400095,1.55459377,0.197567887,0.496829903,1.772024044,0.378757798,0.160713952,0.300057248,0.478780766
"26",203,"Greece",1949,"Government of Greece","DSE",2,NA,2,6000,40000,38500,3,1,1946-03-31,1946-03-31,1949-10-16,"Greek Civil War",0,0,0,0,0.1576301,0.0299515,0.1530306,2564,NA,NA,0.51880079,0.20978481,0.526021658,0.375630041,0.533629606,0.210046378,NA,0.922743788,1.214328268,0.524411551,2.87411158,0.7604328,2.65968398,0.410400095,1.55459377,0.194013805,0.485445758,1.772024044,0.378757798,0.160713952,0.300057248,0.478780766
"27",203,"Greece",1950,"Government of Greece","DSE",2,NA,0,NA,NA,0,3,1,1946-03-31,1946-03-31,1949-10-16,"Greek Civil War",0,0,0,0,0.1576301,0.0299515,0.1530306,2628,NA,NA,0.51880079,0.264812222,0.672527855,0.383888396,0.603085028,0.250264654,2.378886174,0.922743788,1.214328268,0.524411551,2.87411158,0.7604328,2.65968398,0.479142418,1.55459377,0.243785347,0.596281474,2.351465213,0.407018487,0.184447472,0.337284855,0.478780766
"28",204,"Indonesia",1946,"Government of Netherlands","Indonesian People's Army",1,"Indonesia",1,655,5000,655,1,3,1945-10-13,1946-12-31,NA,"Indonesian National Revolution",0,0,0,0,0.735134,0.7679988,0.2340266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",204,"Indonesia",1947,"Government of Netherlands","Indonesian People's Army",1,"Indonesia",1,74,5000,74,1,3,1945-10-13,1946-12-31,NA,"Indonesian National Revolution",1,6,1,1,0.735134,0.7679988,0.2340266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",204,"Indonesia",1948,"Government of Netherlands","Indonesian People's Army",1,"Indonesia",1,150,2150,150,1,3,1945-10-13,1946-12-31,NA,"Indonesian National Revolution",1,6,0,0,0.735134,0.7679988,0.2340266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",204,"Indonesia",1949,"Government of Netherlands","Indonesian People's Army",1,"Indonesia",1,150,2150,150,1,3,1945-10-13,1946-12-31,1949-08-15,"Indonesian National Revolution",1,1,1,1,0.735134,0.7679988,0.2340266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",204,"Indonesia",1950,"Government of Netherlands","Indonesian People's Army",1,"Indonesia",0,NA,NA,0,1,3,1945-10-13,1946-12-31,1949-08-15,"Indonesian National Revolution",0,0,0,0,0.735134,0.7679988,0.2340266,1175,NA,NA,0.764300613,0.254679099,0.838981597,0.104578568,0.423353271,0.141243486,NA,0.81006002,1.178280352,0.723169444,1.712995631,-0.929648429,1.56412381,0.342698115,1.540835754,0.170227929,0.527898231,3.395767106,0.284805358,0.100285896,0.198399419,0.712799694
"33",205,"Iran",1946,"Government of Iran","KDPI",1,"Kurdistan",1,0,1000,25,4,2,1946-05-31,1946-05-31,1946-12-16,NA,0,0,0,0,0.6684,0.7462229,0.1151954,NA,2,1,0.42159175,0.120543377,0.413717307,0.116114299,0.248902374,0.079269404,NA,2.078050534,2.321746162,0.495684252,1.938031604,1.099568901,2.088072266,0.166922435,2.449296211,0.097588269,0.317341658,1.568420222,0.171090938,0.057274016,0.138475099,0.256680403
"34",205,"Iran",1947,"Government of Iran","KDPI",1,"Kurdistan",0,NA,NA,0,4,2,1946-05-31,1946-05-31,1946-12-16,NA,0,0,0,0,0.6684,0.7462229,0.1151954,NA,1,1,0.42159175,0.120543377,0.413717307,0.116114299,0.252771705,0.079625186,NA,2.078050534,2.321746162,0.495684252,1.938031604,1.099568901,2.088072266,0.166922435,2.449296211,0.097588269,0.317341658,1.568420222,0.171090938,0.057274016,0.138475099,0.256680403
"35",205,"Iran",1965,"Government of Iran","KDPI",1,"Kurdistan",0,NA,NA,0,3,2,1946-05-31,1966-12-31,NA,NA,0,0,0,0,0.6684,0.7462229,0.1151954,4070,2,1,0.420705714,0.030649711,0.081772432,0.168549297,0.402988095,0.116795302,NA,1.68116638,2.321746162,0.607580476,1.60628418,1.099568901,2.110451895,0.363430304,2.637058902,0.086652532,0.290884438,0.872366878,0.186878478,0.05916202,0.121266965,0.256680403
"36",205,"Iran",1966,"Government of Iran","KDPI",1,"Kurdistan",1,25,999,25,3,2,1946-05-31,1966-12-31,NA,NA,0,0,0,0,0.6684,0.7462229,0.1151954,4344,2,1,0.420705714,0.030649711,0.081772432,0.168549297,0.418887729,0.121853337,NA,1.68116638,2.321746162,0.607580476,1.60628418,1.099568901,2.110451895,0.363430304,2.637058902,0.086652532,0.290884438,0.872366878,0.186878478,0.05916202,0.121266965,0.256680403
"37",205,"Iran",1967,"Government of Iran","KDPI",1,"Kurdistan",1,25,999,25,3,2,1946-05-31,1966-12-31,NA,NA,0,0,0,0,0.6684,0.7462229,0.1151954,4690,2,1,0.420705714,0.030641344,0.081772432,0.168223471,0.418887729,0.121338806,0.89120746,1.68116638,2.321746162,0.607580476,1.60628418,1.099568901,2.110451895,0.365106865,2.637058902,0.086704014,0.290884438,0.872366878,0.186878478,0.059013569,0.121092664,0.256680403
"38",205,"Iran",1968,"Government of Iran","KDPI",1,"Kurdistan",1,25,999,25,3,2,1946-05-31,1966-12-31,1968-12-31,NA,0,0,0,0,0.6684,0.7462229,0.1151954,5238,2,1,0.420705714,0.030958859,0.081772432,0.169936292,0.418887729,0.120934796,NA,1.68116638,2.321746162,0.607580476,1.60628418,1.099568901,2.110451895,0.365106865,2.637058902,0.087116038,0.288930452,0.872366878,0.186878478,0.059383365,0.1225827,0.256680403
"39",205,"Iran",1969,"Government of Iran","KDPI",1,"Kurdistan",0,NA,NA,0,3,2,1946-05-31,1966-12-31,1968-12-31,NA,0,0,0,0,0.6684,0.7462229,0.1151954,5747,2,1,0.420705714,0.030958859,0.081772432,0.169936292,0.418887729,0.120934796,NA,1.68116638,2.321746162,0.607580476,1.60628418,1.099568901,2.110451895,0.365106865,2.637058902,0.087116038,0.288930452,0.872366878,0.186878478,0.059383365,0.1225827,0.256680403
"40",205,"Iran",1978,"Government of Iran","KDPI",1,"Kurdistan",0,NA,NA,0,3,2,1946-05-31,1979-12-31,NA,NA,0,0,0,0,0.6684,0.7462229,0.1151954,8009,2,1,0.401762948,0.030544799,0.081772432,0.163685322,0.418887729,0.119907416,NA,1.68116638,2.321746162,0.607580476,1.60628418,1.099568901,2.110451895,0.445193248,2.780532885,0.084774992,0.284219025,0.872366878,0.186878478,0.058487532,0.118087909,0.256680403
"41",205,"Iran",1979,"Government of Iran","KDPI",1,"Kurdistan",2,200,1000,200,3,2,1946-05-31,1979-12-31,NA,NA,0,0,0,0,0.6684,0.7462229,0.1151954,7057,2,1,0.566915023,0.198359012,0.655259367,0.177044447,0.521898747,0.155799038,1.040856116,1.453394318,1.711983085,0.672178596,1.397496752,-0.042636437,NA,0.333793996,2.278816444,0.070411941,0.20950606,1.328625475,0.271310945,0.086626349,0.149283673,0.507527045
"42",205,"Iran",1980,"Government of Iran","KDPI",1,"Kurdistan",2,1000,4000,1000,3,2,1946-05-31,1979-12-31,NA,NA,0,0,0,0,0.6684,0.7462229,0.1151954,5817,NA,NA,0.666581185,0.186546192,0.606814347,0.228337599,0.602778754,0.189814665,2.088619479,1.453394318,1.743909478,0.654467993,1.513786291,0.182046762,1.742586824,0.203182207,1.437369728,0.089679692,0.253160459,1.006624699,0.137424777,0.056784039,0.187195086,0.469386454
"43",205,"Iran",1981,"Government of Iran","KDPI",1,"Kurdistan",1,25,999,25,3,2,1946-05-31,1979-12-31,NA,NA,0,0,0,0,0.6684,0.7462229,0.1151954,5403,NA,NA,0.666581185,0.167763028,0.536921525,0.191857397,0.602778754,0.178316268,1.892459499,1.453394318,1.743909478,0.654467993,1.513786291,0.182046762,1.742586824,0.212445447,1.437369728,0.099316352,0.317475429,0.361833054,0.146421474,0.053137709,0.149195751,0.469386454
"44",205,"Iran",1982,"Government of Iran","KDPI",1,"Kurdistan",2,1000,9166,1000,3,2,1946-05-31,1979-12-31,NA,NA,0,0,0,0,0.6684,0.7462229,0.1151954,5995,NA,NA,0.666581185,0.157488783,0.536921525,0.162354137,0.602778754,0.166859526,NA,1.453394318,1.743909478,0.654467993,1.513786291,0.182046762,1.742586824,0.212445447,1.437369728,0.092379841,0.317581257,0.361833054,0.1371413,0.044543734,0.110484544,0.469386454
"45",205,"Iran",1983,"Government of Iran","KDPI",1,"Kurdistan",1,25,9167,25,3,2,1946-05-31,1979-12-31,NA,NA,0,0,0,0,0.6684,0.7462229,0.1151954,6516,NA,NA,0.666581185,0.157755815,0.534781315,0.15892631,0.602778754,0.166583179,NA,1.453394318,1.743909478,0.654467993,1.513786291,0.182046762,1.742586824,0.212445447,1.437369728,0.086191826,0.300227056,0.361833054,0.1371413,0.043994512,0.107668023,0.469386454
"46",205,"Iran",1984,"Government of Iran","KDPI",1,"Kurdistan",1,25,9167,25,3,2,1946-05-31,1979-12-31,NA,NA,0,0,0,0,0.6684,0.7462229,0.1151954,6368,NA,NA,0.626935827,0.152070885,0.521339498,0.162245188,0.561597483,0.158428263,1.545278165,1.453394318,1.743909478,0.654467993,1.513786291,0.182046762,1.742586824,0.229456318,1.914303798,0.094452292,0.325158268,0.355653206,0.190340653,0.058424793,0.111063089,0.469386454
"47",205,"Iran",1985,"Government of Iran","KDPI",1,"Kurdistan",1,25,999,25,3,2,1946-05-31,1979-12-31,NA,NA,0,0,0,0,0.6684,0.7462229,0.1151954,6273,NA,NA,0.626935827,0.153508958,0.521339498,0.16743377,0.561597483,0.159694091,1.546758334,1.453394318,1.743909478,0.654467993,1.513786291,0.182046762,1.742586824,0.251396586,1.914303798,0.094881361,0.323217315,0.355653206,0.186340653,0.058192561,0.116274502,0.469386454
"48",205,"Iran",1986,"Government of Iran","KDPI",1,"Kurdistan",1,25,999,25,3,2,1946-05-31,1979-12-31,NA,NA,0,0,0,0,0.6684,0.7462229,0.1151954,5474,NA,NA,0.626935827,0.167892673,0.531048043,0.301287224,0.561597483,0.176676364,NA,1.453394318,1.743909478,0.654467993,1.513786291,0.182046762,1.742586824,0.251396586,1.914303798,0.109106222,0.323217315,0.355653206,0.159462141,0.06199982,0.181878129,0.469386454
"49",205,"Iran",1987,"Government of Iran","KDPI",1,"Kurdistan",1,25,999,25,3,2,1946-05-31,1979-12-31,NA,NA,0,0,0,0,0.6684,0.7462229,0.1151954,5222,NA,NA,0.639367959,0.167777614,0.531048043,0.303980123,0.561597483,0.177131391,NA,1.453394318,1.743909478,0.654467993,1.513786291,0.182046762,1.742586824,0.251396586,1.812845194,0.109350546,0.323217315,0.355653206,0.155462141,0.061113296,0.182775517,0.469386454
"50",205,"Iran",1988,"Government of Iran","KDPI",1,"Kurdistan",1,25,2000,25,3,2,1946-05-31,1979-12-31,1988-12-31,NA,0,0,0,0,0.6684,0.7462229,0.1151954,4796,NA,NA,0.639367959,0.167237615,0.531048043,0.308209283,0.561597483,0.178383428,1.540153691,1.453394318,1.743909478,0.654467993,1.513786291,0.182046762,1.742586824,0.248982902,1.812845194,0.110122311,0.323217315,0.355653206,0.151462141,0.060613567,0.185113811,0.469386454
"51",205,"Iran",1989,"Government of Iran","KDPI",1,"Kurdistan",0,NA,NA,0,3,2,1946-05-31,1990-07-10,NA,NA,0,0,0,0,0.6684,0.7462229,0.1151954,4841,NA,NA,0.64787703,0.189674943,0.613320057,0.277101849,0.60097519,0.18760306,1.540200392,1.453394318,1.743909478,0.654467993,1.513786291,0.182046762,1.655233087,0.276698763,1.812845194,0.113970166,0.346227865,0.842417025,0.206498468,0.074686712,0.177611754,0.469386454
"52",205,"Iran",1990,"Government of Iran","KDPI",1,"Kurdistan",1,25,999,50,3,2,1946-05-31,1990-07-10,1990-08-17,NA,0,0,0,0,0.6684,0.7462229,0.1151954,5129,NA,NA,0.64787703,0.187789968,0.62093189,0.253006032,0.5768565,0.179529361,NA,1.453394318,1.743909478,0.654467993,1.513786291,0.182046762,1.655233087,0.271942452,1.812845194,0.117992162,0.358897012,2.303371479,0.213453825,0.077025759,0.177282162,0.469386454
"53",205,"Iran",1991,"Government of Iran","KDPI",1,"Kurdistan",0,NA,NA,0,3,2,1946-05-31,1990-07-10,1990-08-17,NA,0,0,0,0,0.6684,0.7462229,0.1151954,5666,NA,NA,0.64787703,0.187685293,0.62093189,0.253006032,0.5768565,0.179202677,NA,1.453394318,1.743909478,0.654467993,1.513786291,0.182046762,1.655233087,0.290526363,1.812845194,0.118918926,0.358897012,2.46878803,0.209453825,0.075925253,0.17965836,0.469386454
"54",206,"Iran",1946,"Government of Iran","Republic of Azerbaijan",1,"Azerbaijan",1,20,1000,20,4,2,1945-11-19,1946-12-16,1946-12-16,"Iran Crisis of 1946",1,3,2,1,0.6684,0.7462229,0.1151954,NA,2,1,0.42159175,0.120543377,0.413717307,0.116114299,0.248902374,0.079269404,NA,2.078050534,2.321746162,0.495684252,1.938031604,1.099568901,2.088072266,0.166922435,2.449296211,0.097588269,0.317341658,1.568420222,0.171090938,0.057274016,0.138475099,0.256680403
"55",206,"Iran",1947,"Government of Iran","Republic of Azerbaijan",1,"Azerbaijan",0,NA,NA,0,4,2,1945-11-19,1946-12-16,1946-12-16,NA,0,0,0,0,0.6684,0.7462229,0.1151954,NA,1,1,0.42159175,0.120543377,0.413717307,0.116114299,0.252771705,0.079625186,NA,2.078050534,2.321746162,0.495684252,1.938031604,1.099568901,2.088072266,0.166922435,2.449296211,0.097588269,0.317341658,1.568420222,0.171090938,0.057274016,0.138475099,0.256680403
"56",207,"Israel",1946,"Government of United Kingdom","IZL [Etzel]",1,"Israel",1,92,373,92,1,2,1939-03-31,1946-12-31,1946-12-31,NA,0,0,0,0,0.343593723,0.5524736,0.3468543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",207,"Israel",1947,"Government of United Kingdom","IZL [Etzel]",1,"Israel",0,NA,NA,0,1,2,1939-03-31,1946-12-31,1946-12-31,NA,0,0,0,0,0.343593723,0.5524736,0.3468543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",208,"Laos",1946,"Government of France","Lao Issara",1,"Laos",1,25,999,25,1,3,1946-03-31,1946-03-31,NA,NA,0,0,0,0,0.513862,0.6382066,0.5452628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",208,"Laos",1947,"Government of France","Lao Issara",1,"Laos",1,25,999,25,1,3,1946-03-31,1946-03-31,NA,NA,0,0,0,0,0.513862,0.6382066,0.5452628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",208,"Laos",1948,"Government of France","Lao Issara",1,"Laos",1,25,999,25,1,3,1946-03-31,1946-03-31,NA,NA,0,0,0,0,0.513862,0.6382066,0.5452628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",208,"Laos",1949,"Government of France","Lao Issara",1,"Laos",1,25,999,25,1,3,1946-03-31,1946-03-31,NA,NA,0,0,0,0,0.513862,0.6382066,0.5452628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",208,"Laos",1950,"Government of France","Lao Issara",1,"Laos",1,25,999,25,1,3,1946-03-31,1946-03-31,NA,NA,0,0,0,0,0.513862,0.6382066,0.5452628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",208,"Laos",1951,"Government of France","Lao Issara",1,"Laos",1,25,999,25,1,3,1946-03-31,1946-03-31,NA,NA,0,0,0,0,0.513862,0.6382066,0.5452628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
